date,open,high,low,close,amount,daily_return,return,net_value
2005-05-13,806.728,819.416,801.868,814.878,2399090.157,0.00912432,0.00912432,0.8256720101892034
2005-05-16,814.055,814.055,802.823,808.171,2010607.218,-0.008230640000000001,-0.008230640000000001,0.818876168146175
2005-05-17,806.808,821.049,803.424,818.455,2184321.836,0.01272503,0.01272503,0.8292963917290742
2005-05-18,818.12,824.771,811.036,824.643,1982282.524,0.00756057,0.00756057,0.8355663590113555
2005-05-19,824.826,828.582,814.151,824.94,2170371.655,0.00036015,0.00036015,0.835867293122997
2005-05-20,824.574,828.079,818.365,819.13,1945065.867,-0.007042929999999999,-0.007042929999999999,0.8299803328918958
2005-05-23,816.195,816.195,793.052,793.724,1802802.915,-0.03101584,-0.03101584,0.8042378007694592
2005-05-24,791.129,811.671,788.817,808.743,1976718.785,0.018922170000000002,0.018922170000000002,0.8194557449537808
2005-05-25,808.521,817.668,803.942,809.697,2206568.91,0.00117966,0.00117966,0.8204223817972353
2005-05-26,808.661,812.694,795.425,799.024,2104358.596,-0.01318152,-0.01318152,0.8096080054553173
2005-05-27,797.183,806.252,789.859,790.998,1818239.407,-0.01004476,-0.01004476,0.8014756917178272
2005-05-30,788.637,799.403,783.854,797.532,1627664.116,0.00826045,0.00826045,0.8080962421739399
2005-05-31,798.334,802.036,793.876,796.872,1769831.486,-0.0008275200000000001,-0.0008275200000000001,0.8074274997036255
2005-06-01,795.817,795.817,774.354,778.673,1920798.554,-0.022838090000000002,-0.022838090000000002,0.7889874327077889
2005-06-02,777.469,779.23,764.15,769.421,2099951.737,-0.01188169,-0.01188169,0.7796128791693814
2005-06-03,767.67,772.831,755.255,765.967,1841785.231,-0.00448914,-0.00448914,0.7761131269080691
2005-06-06,764.656,778.4,751.321,778.21,1973905.289,0.015983769999999998,0.015983769999999998,0.7885182997324017
2005-06-07,779.723,795.42,776.121,779.844,3116981.334,0.00209965,0.00209965,0.7901739439695135
2005-06-08,782.007,845.059,782.007,841.36,6612786.78,0.07888243,0.07888243,0.852504795187486
2005-06-09,840.233,858.746,829.276,849.725,7083905.756,0.00994223,0.00994223,0.8609805993756378
2005-06-10,850.024,850.024,827.753,831.605,4618584.575,-0.02132454,-0.02132454,0.8426205788270055
2005-06-13,830.796,837.382,818.584,834.252,3143331.122,0.00318304,0.00318304,0.8453026414314331
2005-06-14,835.353,841.334,817.531,818.191,3214101.518,-0.01925202,-0.01925202,0.8290288947409484
2005-06-15,815.731,815.731,794.848,796.26,2611882.535,-0.02680422,-0.02680422,0.8068073930493339
2005-06-16,795.755,804.038,786.005,803.945,2463681.172,0.00965137,0.00965137,0.8145941898438284
2005-06-17,805.753,809.578,796.891,800.137,2541412.672,-0.00473662,-0.00473662,0.8107357484393475
2005-06-20,799.467,823.913,786.428,823.733,3695814.708,0.02948988,0.02948988,0.8346443049992552
2005-06-21,823.538,824.038,813.276,816.197,2928451.825,-0.00914853,-0.00914853,0.8270084818836652
2005-06-22,814.912,819.491,808.767,818.647,2228747.206,0.00300167,0.00300167,0.8294909349931657
2005-06-23,818.189,821.456,808.562,809.347,2368349.381,-0.01136019,-0.01136019,0.8200677456387352
2005-06-24,807.678,813.277,802.486,813.203,1868202.982,0.0047643600000000005,0.0047643600000000005,0.8239748228592387
2005-06-27,817.284,838.42,817.284,834.346,4445204.662,0.02599967,0.02599967,0.8453978865711446
2005-06-28,832.155,832.155,817.286,819.046,2677620.074,-0.0183377,-0.0183377,0.8298952202138558
2005-06-29,818.091,821.078,813.079,814.064,2397803.068,-0.00608268,-0.00608268,0.824847227809149
2005-06-30,813.152,813.152,790.757,791.502,2487038.569,-0.02771528,-0.02771528,0.8019863677860672
2005-07-01,789.177,789.177,758.707,760.352,2803467.961,-0.03935558,-0.03935558,0.7704237496795608
2005-07-04,756.033,756.033,732.864,749.483,2464867.355,-0.01429472,-0.01429472,0.7594107770888829
2005-07-05,747.894,752.773,739.621,744.595,1957584.553,-0.006521829999999999,-0.006521829999999999,0.7544580298238877
2005-07-06,744.795,750.302,738.38,743.444,1849285.309,-0.00154581,-0.00154581,0.753291783485506
2005-07-07,743.323,751.128,740.485,747.418,1689526.507,0.00534547,0.00534547,0.7573184237537325
2005-07-08,746.289,746.289,722.283,722.854,2074276.437,-0.03286518,-0.03286518,0.7324290449040304
2005-07-11,725.635,742.947,712.966,714.475,2115139.68,-0.01159159,-0.01159159,0.7239390552695387
2005-07-12,712.307,740.594,708.992,739.534,2925420.187,0.03507334,0.03507334,0.7493299909719766
2005-07-13,738.614,738.74,729.591,732.443,2534914.868,-0.00958847,-0.00958847,0.7421450624007652
2005-07-14,732.005,740.05,729.269,732.544,2238519.576,0.00013790999999999999,0.00013790999999999999,0.7422474002636467
2005-07-15,732.674,736.409,712.443,714.488,2376343.496,-0.02464839,-0.02464839,0.7239522274697116
2005-07-18,712.32,712.32,694.848,696.848,1869008.405,-0.024688940000000003,-0.024688940000000003,0.7060785650813078
2005-07-19,695.767,705.076,692.697,703.066,1665130.039,0.00892297,0.00892297,0.7123789297486035
2005-07-20,703.173,711.008,699.192,707.293,1771294.806,0.00601231,0.00601231,0.7166619212971173
2005-07-21,707.049,707.938,695.384,704.788,1948020.673,-0.0035416799999999997,-0.0035416799999999997,0.7141237396484238
2005-07-22,704.611,728.523,704.231,721.445,3877378.333,0.02363403,0.02363403,0.7310013810545258
2005-07-25,720.609,720.987,714.684,718.867,2427919.376,-0.00357339,-0.00357339,0.7283892324356309
2005-07-26,718.623,736.721,718.6,735.861,3765644.687,0.023639999999999998,0.023639999999999998,0.7456083378000602
2005-07-27,736.289,750.093,731.076,750.015,3880395.437,0.0192346,0.0192346,0.759949824049803
2005-07-28,750.4,755.942,744.022,747.23,4372350.126,-0.00371331,-0.00371331,0.7571279334743096
2005-07-29,746.589,748.38,739.396,744.825,2815158.251,-0.00321851,-0.00321851,0.7546910764423306
2005-08-01,744.771,751.046,742.896,750.488,2559324.066,0.00760308,0.00760308,0.7604290894868618
2005-08-02,750.964,763.29,746.819,763.29,3550207.898,0.01705824,0.01705824,0.7734006669186272
2005-08-03,764.938,781.027,763.865,769.752,5550136.894,0.00846603,0.00846603,0.7799482636507056
2005-08-04,767.566,769.342,761.362,765.262,3626523.924,-0.00583303,-0.00583303,0.7753987883602332
2005-08-05,765.39,787.926,765.39,787.819,5533624.993,0.029476110000000003,0.029476110000000003,0.7982545821524794
2005-08-08,792.401,805.597,790.179,800.117,7002623.029,0.015610230000000001,0.015610230000000001,0.8107154835160046
2005-08-09,800.837,814.258,794.179,814.186,6101487.287,0.01758364,0.01758364,0.8249708438415405
2005-08-10,814.763,823.987,804.522,823.839,6584951.194,0.01185603,0.01185603,0.8347517090929725
2005-08-11,823.72,833.682,820.288,832.841,7294366.339,0.010926910000000001,0.010926910000000001,0.8438729510895943
2005-08-12,833.462,839.521,811.38,816.386,7822259.553,-0.01975769,-0.01975769,0.8271999854092551
2005-08-15,814.842,839.679,814.564,839.667,5910134.742,0.02851716,0.02851716,0.8507893694265128
2005-08-16,841.322,846.656,830.728,839.264,7207373.072,-0.00047997,-0.00047997,0.8503810312211542
2005-08-17,837.896,854.607,823.439,854.526,7512966.671,0.018185009999999998,0.018185009999999998,0.8658451942240915
2005-08-18,855.879,865.692,819.884,820.664,9560360.288,-0.03962665,-0.03962665,0.8315346525122932
2005-08-19,816.96,828.117,803.281,820.869,6154915.639,0.00024982,0.00024982,0.8317423679765575
2005-08-22,819.478,833.271,817.165,831.496,4163217.016,0.01294598,0.01294598,0.8425101349947868
2005-08-23,830.736,830.736,809.461,816.914,3972885.901,-0.01753703,-0.01753703,0.8277349793855067
2005-08-24,816.742,826.731,816.608,826.716,3843597.951,0.011998819999999999,0.011998819999999999,0.837666818315843
2005-08-25,827.014,836.578,821.58,836.418,4467612.011,0.01173562,0.01173562,0.847497332629465
2005-08-26,837.41,842.297,830.582,840.431,5071290.126,0.00479784,0.00479784,0.8515634894982101
2005-08-29,839.305,840.041,826.356,832.248,4519192.344,-0.009736719999999999,-0.009736719999999999,0.8432720961124784
2005-08-30,831.492,834.208,827.092,827.55,4041234.187,-0.005644949999999999,-0.005644949999999999,0.8385118656192403
2005-08-31,827.228,845.15,822.166,845.142,4923412.337,0.02125798,0.02125798,0.8563368921916211
2005-09-01,845.934,865.405,842.812,865.405,7438827.221,0.02397585,0.02397585,0.8768682992764408
2005-09-02,866.549,874.157,861.475,872.485,6860942.93,0.00818109,0.00818109,0.8840420821398138
2005-09-05,873.856,884.396,871.882,884.29,5688037.076,0.01353031,0.01353031,0.8960034531429376
2005-09-06,885.362,892.216,860.358,862.491,7680093.922,-0.02465136,-0.02465136,0.873915699945386
2005-09-07,860.384,888.181,857.758,888.125,6427215.445,0.02972085,0.02972085,0.8998892521939312
2005-09-08,890.193,894.739,878.284,889.69,6867746.252,0.0017621400000000001,0.0017621400000000001,0.9014749824455102
2005-09-09,889.549,893.827,875.606,879.503,4923128.531,-0.011450070000000001,-0.011450070000000001,0.8911530437408238
2005-09-12,878.73,883.561,874.766,883.561,3536951.802,0.00461395,0.00461395,0.8952647966870904
2005-09-13,884.247,904.311,883.458,904.311,5855690.757,0.02348451,0.02348451,0.9162896546553089
2005-09-14,906.214,915.134,902.562,914.983,7824404.409,0.011801250000000001,0.011801250000000001,0.9271030177510595
2005-09-15,914.906,920.954,910.767,918.505,6488990.073,0.00384929,0.00384929,0.9306716707517374
2005-09-16,918.259,918.803,910.841,917.638,5247184.805,-0.00094393,-0.00094393,0.9297931863248244
2005-09-19,918.129,930.591,915.927,930.489,5691535.255,0.01400445,0.01400445,0.9428144128187799
2005-09-20,931.88,931.894,915.137,924.16,7657830.324,-0.00680184,-0.00680184,0.9364015778269315
2005-09-21,921.92,922.18,908.983,909.787,7226512.985,-0.01555249,-0.01555249,0.9218381906665842
2005-09-22,906.049,907.29,866.949,880.013,6671951.66,-0.03272633,-0.03272633,0.8916697992860667
2005-09-23,876.31,883.536,868.158,868.549,4676865.548,-0.01302707,-0.01302707,0.8800539452259386
2005-09-26,867.222,875.026,862.185,874.84,3388518.59,0.0072431299999999995,0.0072431299999999995,0.8864282768634357
2005-09-27,875.097,877.662,856.495,856.958,4224674.796,-0.020440330000000003,-0.020440330000000003,0.8683094089025835
2005-09-28,855.796,863.813,849.886,852.359,3557058.811,-0.00536666,-0.00536666,0.8636494897798925
2005-09-29,852.038,871.487,852.038,871.291,4257378.974,0.02221131,0.02221131,0.882832266216245
2005-09-30,871.229,873.114,866.825,869.509,3718773.617,-0.00204529,-0.00204529,0.8810266615463961
2005-10-10,870.049,870.049,857.965,858.748,2951252.757,-0.01237594,-0.01237594,0.8701231195417696
2005-10-11,857.642,878.694,854.274,878.623,3795362.544,0.02314416,0.02314416,0.8902613871137379
2005-10-12,879.05,891.862,874.98,887.711,4850252.978,0.010343469999999999,0.010343469999999999,0.899469768280734
2005-10-13,888.303,890.857,881.227,883.45,4252389.601,-0.00479997,-0.00479997,0.8951523263625375
2005-10-14,882.872,883.841,873.46,876.053,3964014.247,-0.008372899999999999,-0.008372899999999999,0.8876573444641802
2005-10-17,874.854,878.885,868.461,878.757,3784372.72,0.00308662,0.00308662,0.890397162100135
2005-10-18,878.781,893.979,878.454,893.699,4925305.812,0.01700351,0.01700351,0.9055370863295866
2005-10-19,893.467,900.68,884.989,886.314,4721479.562,-0.008263350000000001,-0.008263350000000001,0.8980542633852351
2005-10-20,885.34,886.835,872.477,886.551,4825303.991,0.0002674,0.0002674,0.8982944027268481
2005-10-21,886.431,898.248,885.278,895.027,5016318.205,0.00956059,0.00956059,0.9068826772395527
2005-10-24,895.428,899.436,891.955,897.757,4214112.192,0.0030502299999999997,0.0030502299999999997,0.9096488392758532
2005-10-25,896.693,896.693,877.543,877.577,4083950.279,-0.02247823,-0.02247823,0.8892015316229063
2005-10-26,875.54,876.414,853.602,854.028,4389740.208,-0.026834129999999998,-0.026834129999999998,0.8653405976328543
2005-10-27,851.081,856.967,841.864,847.593,3752921.927,-0.007534880000000001,-0.007534880000000001,0.8588203585472887
2005-10-28,846.702,850.912,814.117,825.063,3980409.645,-0.02658119,-0.02658119,0.8359919224015555
2005-10-31,823.233,831.178,819.355,828.659,2962992.897,0.00435847,0.00435847,0.8396355556186019
2005-11-01,827.894,827.894,808.399,823.328,3125533.566,-0.00643328,-0.00643328,0.8342339403015623
2005-11-02,823.206,843.154,823.206,840.316,4040775.904,0.0206333,0.0206333,0.8514469661889886
2005-11-03,839.858,842.518,826.116,828.906,3426888.486,-0.01357819,-0.01357819,0.8398858274218862
2005-11-04,828.04,835.224,820.895,835.122,3104914.686,0.00749904,0.00749904,0.8461841655968475
2005-11-07,835.063,842.058,829.74,842.002,2821363.619,0.00823832,0.00823832,0.8531552992267918
2005-11-08,841.929,849.111,835.812,848.965,3303265.39,0.00826959,0.00826959,0.860210532288609
2005-11-09,848.741,852.027,844.763,845.11,3571895.901,-0.00454087,-0.00454087,0.8563044683142724
2005-11-10,843.62,843.62,820.639,821.269,3914752.386,-0.02821053,-0.02821053,0.8321476664434148
2005-11-11,818.717,828.394,814.721,823.956,2808468.946,0.00327178,0.00327178,0.8348702588945281
2005-11-14,821.782,827.581,819.189,827.569,1921799.553,0.0043849100000000005,0.0043849100000000005,0.8385311172964159
2005-11-15,827.516,832.993,816.79,820.491,2615555.59,-0.00855269,-0.00855269,0.8313593609253774
2005-11-16,820.066,826.692,808.212,826.692,2344493.57,0.007557660000000001,0.007557660000000001,0.8376425004078316
2005-11-17,827.218,830.372,822.995,825.797,2365641.062,-0.00108265,-0.00108265,0.8367356450882385
2005-11-18,824.804,845.7,824.359,843.738,4229046.189,0.02172565,0.02172565,0.8549142945729522
2005-11-21,844.629,849.304,842.439,846.958,2877318.51,0.0038163900000000002,0.0038163900000000002,0.8581769472311528
2005-11-22,847.182,847.451,831.365,831.771,2812886.141,-0.01793125,-0.01793125,0.8427887776907511
2005-11-23,831.701,838.557,828.066,838.117,2233518.032,0.007629510000000001,0.007629510000000001,0.849218837867441
2005-11-24,837.678,843.959,836.858,841.699,2482279.68,0.00427383,0.00427383,0.8528482856381474
2005-11-25,841.714,841.783,836.44,841.13,2156572.262,-0.0006759800000000001,-0.0006759800000000001,0.8522717485690431
2005-11-28,841.211,841.876,835.052,838.342,2153318.286,-0.00331462,-0.00331462,0.8494468182550482
2005-11-29,839.25,839.25,826.436,827.005,2057572.878,-0.01352309,-0.01352309,0.8379596464581474
2005-11-30,826.335,829.704,821.673,829.5,2293872.243,0.0030169000000000003,0.0030169000000000003,0.8404876956451692
2005-12-01,829.335,832.119,824.281,828.193,1862984.123,-0.0015756600000000002,-0.0015756600000000002,0.8391633829047133
2005-12-02,827.154,827.91,816.422,817.864,1933484.767,-0.01247171,-0.01247171,0.8286975632442927
2005-12-05,819.791,819.791,796.34,796.926,2126599.956,-0.02560082,-0.02560082,0.8074822149966513
2005-12-06,795.111,800.578,792.113,798.878,1632508.124,0.0024493699999999998,0.0024493699999999998,0.8094600715149145
2005-12-07,800.183,806.889,798.291,806.778,1696603.323,0.0098889,0.0098889,0.8174647162353447
2005-12-08,807.406,808.903,801.192,805.561,1749825.135,-0.0015085200000000002,-0.0015085200000000002,0.8162315956499315
2005-12-09,805.521,819.525,803.814,819.2,2517195.976,0.01693111,0.01693111,0.8300512601235958
2005-12-12,820.109,825.608,817.934,824.518,2505643.034,0.00649169,0.00649169,0.8354397032404626
2005-12-13,824.628,824.964,815.351,824.861,2266932.497,0.00041602,0.00041602,0.8357872466757926
2005-12-14,824.861,833.472,819.527,832.513,2648663.89,0.009276689999999999,0.009276689999999999,0.8435406063467713
2005-12-15,833.465,837.477,826.605,827.539,2877301.198,-0.00597468,-0.00597468,0.8385007199114017
2005-12-16,827.162,834.658,824.517,834.537,2459177.637,0.00845638,0.00845638,0.8455914165890689
2005-12-19,834.956,836.465,831.977,834.712,2214327.148,0.00020968,0.00020968,0.8457687346683189
2005-12-20,834.885,836.281,829.361,836.119,2031096.992,0.0016856599999999998,0.0016856599999999998,0.8471943720254892
2005-12-21,836.632,838.14,829.189,830.766,2292433.378,-0.00640223,-0.00640223,0.8417704652927723
2005-12-22,830.447,835.56,828.321,835.503,2362375.114,0.00570197,0.00570197,0.8465702123865291
2005-12-23,835.765,845.626,835.544,845.589,3001294.031,0.012071769999999999,0.012071769999999999,0.856789813228334
2005-12-26,846.931,855.127,846.8,853.169,3672350.801,0.00896419,0.00896419,0.8644702191752783
2005-12-27,854.751,855.965,849.481,854.526,3109676.602,0.00159053,0.00159053,0.8658451942240915
2005-12-28,854.641,857.263,852.22,857.206,2732415.116,0.00313623,0.00313623,0.868560693952035
2005-12-29,858.413,866.777,858.413,866.747,4216989.537,0.01113037,0.01113037,0.8782280756327469
2005-12-30,868.442,869.264,857.713,860.131,3926993.057,-0.00763317,-0.00763317,0.8715244389909284
2006-01-04,860.044,871.961,859.305,871.73,4000198.215,0.01348515,0.01348515,0.8832770812836208
2006-01-05,872.088,882.813,871.603,882.732,5213044.132,0.0126209,0.0126209,0.8944248156145287
2006-01-06,884.924,896.055,879.178,891.94,6451093.877,0.01043126,0.01043126,0.9037547863215821
2006-01-09,893.525,905.431,892.211,905.068,6030602.226,0.014718469999999999,0.014718469999999999,0.9170566820038362
2006-01-10,907.635,911.294,898.73,911.191,5314702.723,0.00676522,0.00676522,0.9232607882852532
2006-01-11,910.761,915.018,901.397,906.496,6188643.247,-0.005152609999999999,-0.005152609999999999,0.9185035975305164
2006-01-12,906.939,927.42,905.426,927.42,6571664.36,0.0230823,0.0230823,0.9397047603318178
2006-01-13,930.303,935.528,924.546,932.499,6715980.154,0.005476529999999999,0.005476529999999999,0.9448510376147374
2006-01-16,933.217,935.527,919.916,920.332,6025374.116,-0.013047789999999998,-0.013047789999999998,0.9325228714991078
2006-01-17,918.52,922.68,914.376,919.279,4382590.624,-0.00114413,-0.00114413,0.9314559232851062
2006-01-18,920.062,939.215,919.626,939.136,5567521.521,0.02160062,0.02160062,0.9515759524260659
2006-01-19,941.168,950.036,935.758,949.913,6660488.215,0.01147548,0.01147548,0.9624957063693668
2006-01-20,950.627,954.646,943.121,952.769,7271723.19,0.00300655,0.00300655,0.9653895374227273
2006-01-23,955.086,962.084,946.604,961.069,6867931.556,0.00871144,0.00871144,0.9737994806100146
2006-01-24,961.653,969.425,956.983,960.353,7093103.73,-0.00074494,-0.00074494,0.9730739963543402
2006-01-25,960.027,963.742,947.296,957.787,6429186.424,-0.00267198,-0.00267198,0.9704740066894512
2006-02-06,961.034,980.988,960.316,980.91,6494041.689,0.024142100000000003,0.024142100000000003,0.9939032978123001
2006-02-07,983.339,989.696,970.307,981.574,8731551.777,0.00067692,0.00067692,0.9945760932672831
2006-02-08,979.145,983.037,970.411,982.943,6721582.402,0.0013947200000000001,0.0013947200000000001,0.995963227270102
2006-02-09,982.181,982.181,967.314,969.577,5767868.742,-0.01359791,-0.01359791,0.9824201790000678
2006-02-10,971.249,980.801,970.828,980.801,5779585.861,0.01157618,0.01157618,0.9937928539800817
2006-02-13,981.633,981.712,967.129,977.396,5621309.832,-0.0034716799999999996,-0.0034716799999999996,0.9903427507809595
